LipidMaps	HMDB
LMST04030001	HMDB0000601
LMST01030114	HMDB0011181
LMST02020101	HMDB0004611
LMST02010049	HMDB00356
LMST02030178	HMDB0015094
LMST04010049	HMDB0002536
LMST02010027	HMDB0000338
LMST02010032	HMDB0000343
LMPR0102090026	HMDB0036995
LMPR0102090024	HMDB0035737
LMPR0102010008	HMDB0035093
LMPR0102120019	HMDB0036115
LMPR01090051	HMDB0062632
LMPR0102120016	HMDB0034985
LMPR01070273	HMDB0112256
LMPR0106010003	HMDB01278
LMPR0102090029	HMDB0001878
LMPR01090008	HMDB0013117
LMPR02020057	HMDB0012958
LMPR0103010012	HMDB0060356
LMPR0103330007	HMDB0059698
LMPR0102090028	HMDB0004043
LMPR01070275	HMDB0041590
LMPR0103060005	HMDB0036154
LMPR03030004	HMDB0001469
LMPR0103010013	HMDB0059849
LMPR0102010020	HMDB0030088
LMPR01090055	HMDB0012451
LMPR0102090005	HMDB0003450
LMPR0102120007	HMDB03667
LMPR0102120028	HMDB0061796
LMPR01070295	HMDB0003063
LMPR0103030001	HMDB0035862
LMPR01090006	HMDB0035695
LMPR01070253	HMDB0003023
LMPR0104010036	HMDB0000417
LMPR0106180008	HMDB0036671
LMPR0106180011	HMDB0002388
LMPR0102090021	HMDB0035851
LMPR01070277	HMDB0036869
LMPR01070029	HMDB03415
LMPR01070299	HMDB0002272
LMPR0103010001	HMDB0004305
LMPR01070269	HMDB02268
LMPR02010033	HMDB0060248
LMPR0106180009	HMDB0036670
LMPR0102090025	HMDB0035604
LMPR01090022	HMDB0002369
LMPR01070198	HMDB03448
LMPR02010044	HMDB0000977
LMPR0106180012	HMDB38703
LMPR0102130001	HMDB0038121
LMPR02010003	HMDB0006710
LMPR02010004	HMDB0006707
LMPR0103330002	HMDB0040723
LMPR0103060006	HMDB0035161
LMPR0102010007	HMDB0035820
LMPR0102090027	HMDB0005806
LMPR0102090039	HMDB0036080
LMPR0103190009	HMDB0034997
LMPR0103090011	HMDB0036575
LMPR0102120039	HMDB0036113
LMPR0106150020	HMDB0036962
LMPR0104010003	HMDB0060108
LMPR01090003	HMDB0002152
LMPR01090021	HMDB0006219
LMPR01070210	HMDB0035074
LMPR0102010016	HMDB0035155
LMPR03070004	HMDB05176
LMPR0102120013	HMDB0036559
LMPR0103410002	HMDB0036470
LMPR0104010025	HMDB0035654
LMPR02010043	HMDB0001063
LMPR0106150026	HMDB0034517
LMPR01090017	HMDB0006218
LMPR03030006	HMDB0012187
LMPR0103410006	HMDB0036648
LMPR01090001	HMDB0000305
LMPR0102090010	HMDB0003647
LMPR0102090030	HMDB0036082
LMPR0102090045	HMDB0032051
LMPR01070086	HMDB0003114
LMPR0103050001	HMDB0035140
LMPR01070288	HMDB03112
LMPR0104050012	HMDB0038172
LMPR0104010012	HMDB0001958
LMPR0106150019	HMDB0034655
LMPR0103330001	HMDB0035084
LMPR01010001	HMDB0001120
LMPR0102120023	HMDB0035250
LMPR02010035	HMDB0060252
LMPR0102090057	HMDB0041628
LMPR0102090062	HMDB0036994
LMPR0103690006	HMDB0059695
LMPR0102090004	HMDB0035162
LMPR0102090019	HMDB0004472
LMPR01070258	HMDB0003993
LMPR0102090000	HMDB0031455
LMPR0102090003	HMDB0035763
LMPR0102010005	HMDB0038169
LMPR0104010022	HMDB0000795
LMPR0104010004	HMDB0062520
LMPR01070133	HMDB0029847
LMPR03030005	HMDB0012188
LMPR0103800003	HMDB0036716
LMPR0102010021	HMDB0030089
LMPR0106150025	HMDB34526
LMPR0106150028	HMDB36757
LMPR0104010002	HMDB0002019
LMPR0102010010	HMDB0005812
LMPR01090011	HMDB0000305
LMPR0102100001	HMDB0037024
LMPR01090054	HMDB0012452
LMPR01090019	HMDB0001852
LMPR01070030	HMDB0003415
LMPR01070196	HMDB02020
LMPR0106150014	HMDB11628
LMPR0102010014	HMDB0033371
LMPR02010001	HMDB0001072
LMPR0102090022	HMDB0041633
LMPR01070257	HMDB0003000
LMPR0106040001	HMDB0015570
LMPR02020054	HMDB0006327
LMPR0102090060	HMDB0032368
LMPR01090052	HMDB0060338
LMPR0102090065	HMDB0059610
LMPR0102120015	HMDB0034697
LMPR01070256	HMDB0036927
LMPR0104010017	HMDB0011116
LMPR02010045	HMDB0006816
LMPR0104010001	HMDB0004486
LMPR01090002	HMDB0001358
LMPR01090005	HMDB0006216
LMPR01070263	HMDB0002204
LMPR0106210001	HMDB0006836
LMPR02010036	HMDB0060370
LMPR0104170002	HMDB0003559
LMPR0102090002	HMDB0003375
LMPR01070261	HMDB0002789
LMPR0102120035	HMDB0034928
LMPR0103250002	HMDB0002352
LMPR0106010010	HMDB0059621
LMPR02020066	HMDB0002902
LMPR0106150021	HMDB35251
LMPR0106150034	HMDB34551
LMPR0106180015	HMDB0036653
LMPR01070254	HMDB0002181
LMPR0102010001	HMDB0001285
LMPR0102090041	HMDB0004586
LMPR0103480007	HMDB0038168
LMPR0106150023	HMDB34502
LMPR01090023	HMDB0012874
LMPR01070043	HMDB03233
LMPR01070268	HMDB02268
LMPR0102090001	HMDB0003352
LMPR01090026	HMDB0006285
LMPR0103120002	HMDB0061779
LMPR02010005	HMDB06709
LMPR0102090008	HMDB03634
LMPR0102090017	HMDB0035770
LMPR0106010002	HMDB00256
LMPR0104010008	HMDB11116
LMPR0102010022	HMDB0036104
LMPR02010042	HMDB0006817
LMPR01010008	HMDB0001347
LMPR0102090014	HMDB0005805
LMPR01090018	HMDB0001358
LMPR0104010011	HMDB0061666
LMPR0102120043	HMDB0037821
LMPR0106180007	HMDB0002395
LMPR01090047	HMDB0011618
LMPR0106150033	HMDB37054
LMPR0106090002	HMDB0031438
LMPR01070304	HMDB0013804
LMPR0103120001	HMDB0036792
LMPR0102080001	HMDB0036070
LMPR02030028	HMDB0004198
LMPR0106150016	HMDB0035775
LMPR0106150036	HMDB34523
LMPR02020001	HMDB0001893
LMPR01090025	HMDB0006254
LMPR0103010002	HMDB0000961
LMPR01090020	HMDB0060092
LMPR01070226	HMDB0001094
LMPR01070289	HMDB03240
LMPR02020059	HMDB0006335
LMPR0102010015	HMDB0034160
LMPR0102010003	HMDB0035078
LMPR0102090007	HMDB0035089
LMPR0102090023	HMDB0035761
LMPR0102120025	HMDB0035743
LMPR01070048	HMDB0036924
LMPR02010032	HMDB0060251
LMPR01070001	HMDB0000561
LMPR0102090013	HMDB0004321
LMPR01090009	HMDB0006217
LMPR0102090056	HMDB0036999
LMPR0105010014	HMDB0012231
LMPR0106180016	HMDB35106
LMPR0102120022	HMDB0035100
LMPR01070264	HMDB0003154
LMPR01090013	HMDB0003648
LMPR0102120040	HMDB0036114
LMPR01070260	HMDB0112262
LMPR0104010038	HMDB0002337
LMPR0102120012	HMDB0035658
LMPR02010034	HMDB0060249
LMPR0106140004	HMDB0030094
LMPR01070211	HMDB0039078
LMPR01070011	HMDB03993
LMPR0106180014	HMDB0002392
LMPR0106150004	HMDB0002364
LMPR01070146	HMDB03162
LMPR01070281	HMDB0035836
LMPR01070274	HMDB03233
LMPR02030030	HMDB0060502
LMPR0106090001	HMDB0037032
LMPR01070282	HMDB03101
LMPR02010002	HMDB06709
LMSL01060003	HMDB0013244
LMSL01010002	HMDB00304
LMPK12050137	HMDB0033860
LMPK12140538	HMDB0033741
LMPK12120518	HMDB0037505
LMPK13040008	HMDB0035214
LMPK12050096	HMDB0002219
LMPK12140451	HMDB03265
LMPK12140235	HMDB02927
LMPK12130031	HMDB0137515
LMPK12120464	HMDB0032041
LMPK12050159	HMDB0030698
LMPK12112970	HMDB0031425
LMPK12140378	HMDB0030747
LMPK12111166	HMDB0128577
LMPK14000006	HMDB0014435
LMPK12020166	HMDB0037232
LMPK12120512	HMDB0132914
LMPK12110101	HMDB0130901
LMPK12070112	HMDB0034112
LMPK12090007	HMDB0034050
LMPK12090026	HMDB0030562
LMPK12050104	HMDB0005781
LMPK12113309	HMDB0137995
LMPK12140195	HMDB0030695
LMPK12140220	HMDB0126021
LMPK12050134	HMDB0141945
LMPK12050100	HMDB0132849
LMPK13040001	HMDB0034271
LMPK12120263	HMDB0034917
LMPK12120306	HMDB0037509
LMPK12120338	HMDB0132911
LMPK12120488	HMDB0030755
LMPK12120534	HMDB0029253
LMPK12140352	HMDB0041321
LMPK12110099	HMDB0141534
LMPK12110847	HMDB0029620
LMPK12110879	HMDB0124862
LMPK12110935	HMDB0040835
LMPK12110936	HMDB0041166
LMPK12111229	HMDB0036632
LMPK12111470	HMDB0130663
LMPK12050158	HMDB0130764
LMPK12113353	HMDB0136121
LMPK12020091	HMDB0029255
LMPK12050002	HMDB0033980
LMPK12050074	HMDB0029533
LMPK12050299	HMDB0038900
LMPK12050384	HMDB0132852
LMPK12070054	HMDB0034008
LMPK12070066	HMDB0138109
LMPK12070077	HMDB0029527
LMPK12070086	HMDB0033697
LMPK12070116	HMDB0034026
LMPK12070005	HMDB0033855
LMPK12060007	HMDB0034436
LMPK12100020	HMDB0030779
LMPK12050475	HMDB0129957
LMPK12140535	HMDB0041234
LMPK12110916	HMDB0038878
LMPK15030012	HMDB0031009
LMPK12120154	HMDB0031705
LMPK12130008	HMDB0137516
LMPK12120537	HMDB0132900
LMPK12120546	HMDB0140286
LMPK12140586	HMDB0037482
LMPK12140610	HMDB0134891
LMPK12110102	HMDB0030719
LMPK12110468	HMDB0132457
LMPK12110043	HMDB0133330
LMPK12111231	HMDB0030804
LMPK12111443	HMDB0030539
LMPK12111455	HMDB0040724
LMPK12111978	HMDB0038479
LMPK12020090	HMDB0037944
LMPK12020126	HMDB0039297
LMPK12070087	HMDB0128540
LMPK12070137	HMDB0034013
LMPK12060008	HMDB0034039
LMPK12160046	HMDB0038756
LMPK12140636	HMDB0040472
LMPK12120308	HMDB0035129
LMPK12140661	HMDB0037489
LMPK12140197	HMDB0038453
LMPK13040013	HMDB0035931
LMPK12110002	HMDB0002655
LMPK12120372	HMDB0030619
LMPK12140366	HMDB05811
LMPK12110735	HMDB0133369
LMPK12110909	HMDB0041323
LMPK12110940	HMDB0126017
LMPK12113000	HMDB0130255
LMPK12020117	HMDB0038362
LMPK12050450	HMDB0130378
LMPK12050495	HMDB0033804
LMPK12160020	HMDB0038873
LMPK12120223	HMDB0037485
LMPK12110189	HMDB0036619
LMPK13090032	HMDB0032641
LMPK13050002	HMDB0014832
LMPK13040011	HMDB0033790
LMPK12110004	HMDB0005794
LMPK12120106	HMDB0035255
LMPK12140455	HMDB0126033
LMPK12110410	HMDB0033536
LMPK12110915	HMDB0037425
LMPK12111402	HMDB0037598
LMPK12111510	HMDB0030495
LMPK12111523	HMDB0029905
LMPK12111569	HMDB0029492
LMPK12112412	HMDB0034358
LMPK12113003	HMDB0130257
LMPK12113345	HMDB0037689
LMPK12080027	HMDB0033986
LMPK12100013	HMDB0030710
LMPK12110941	HMDB0030543
LMPK12050499	HMDB0033924
LMPK12111017	HMDB0029512
LMPK12120549	HMDB0132889
LMPK10000006	HMDB0006552
LMPK12120430	HMDB0035501
LMPK12140104	HMDB0031824
LMPK12110112	HMDB0033639
LMPK12110077	HMDB0040322
LMPK12110937	HMDB0040304
LMPK12111541	HMDB0030686
LMPK12111615	HMDB0040934
LMPK12112038	HMDB0127505
LMPK12112866	HMDB0127497
LMPK12113017	HMDB0030095
LMPK12050149	HMDB0134022
LMPK12080039	HMDB0130883
LMPK12070094	HMDB0029319
LMPK12160013	HMDB0034049
LMPK12010282	HMDB0038001
LMPK12050003	HMDB0029364
LMPK12160043	HMDB0034011
LMPK13090006	HMDB0004215
LMPK12120538	HMDB0140287
LMPK12120529	HMDB0030851
LMPK12140214	HMDB0141337
LMPK12140450	HMDB0039775
LMPK12140618	HMDB0141183
LMPK12110062	HMDB0030720
LMPK12110104	HMDB0037330
LMPK12110171	HMDB0037255
LMPK12110799	HMDB0030667
LMPK12111994	HMDB0037424
LMPK12112989	HMDB0130268
LMPK12112995	HMDB0030587
LMPK12050054	HMDB0030718
LMPK12050278	HMDB0038127
LMPK12050497	HMDB0033806
LMPK12070076	HMDB0030567
LMPK12070117	HMDB0034264
LMPK12100016	HMDB0037242
LMPK12110091	HMDB0029461
LMPK13050001	HMDB0015132
LMPK12111616	HMDB0037243
LMPK06000003	HMDB0015015
LMPK12010004	HMDB0131420
LMPK12110188	HMDB0036620
LMPK12110051	HMDB0140457
LMPK12110086	HMDB0037331
LMPK12110736	HMDB0038471
LMPK12110892	HMDB0030848
LMPK12111167	HMDB0030575
LMPK12112522	HMDB0126562
LMPK12050258	HMDB0140564
LMPK12050263	HMDB0038396
LMPK12080046	HMDB0034184
LMPK12070074	HMDB0034012
LMPK12100015	HMDB0037241
LMPK13040015	HMDB0032876
LMPK13060001	HMDB0014544
LMPK12110824	HMDB0029676
LMPK12110908	HMDB0033148
LMPK12111237	HMDB0131941
LMPK12112721	HMDB0040837
LMPK12112160	HMDB0040842
LMPK12112641	HMDB0133830
LMPK12113093	HMDB0030544
LMPK12113154	HMDB0132127
LMPK12113335	HMDB0136142
LMPK12050326	HMDB0032696
LMPK12020116	HMDB0038831
LMPK12070106	HMDB0034009
LMPK12160021	HMDB0038874
LMPK12050067	HMDB0034129
LMPK12050081	HMDB0031720
LMPK06000001	HMDB0014784
LMPK12120120	HMDB0034017
LMPK12140090	HMDB0133298
LMPK12030004	HMDB0013690
LMPK12140571	HMDB0030090
LMPK12030005	HMDB0003153
LMPK12110894	HMDB0038879
LMPK12110917	HMDB0029506
LMPK12111098	HMDB0128582
LMPK12111995	HMDB0035527
LMPK12112315	HMDB0126573
LMPK12113021	HMDB0029272
LMPK12113018	HMDB0029308
LMPK12113049	HMDB0129429
LMPK12113159	HMDB0030811
LMPK12113343	HMDB0030161
LMPK12050102	HMDB0031715
LMPK12020142	HMDB0041507
LMPK12050085	HMDB0033859
LMPK12050248	HMDB0035184
LMPK12050352	HMDB0038480
LMPK12050500	HMDB0032707
LMPK12070075	HMDB0034001
LMPK12070131	HMDB0034115
LMPK12070133	HMDB0033720
LMPK12010435	HMDB0031968
LMPK12050386	HMDB0041688
LMPK12020002	HMDB0038365
LMPK15030004	HMDB0030956
LMPK13090013	HMDB0130984
LMPK12020004	HMDB0038361
LMPK12120294	HMDB0037479
LMPK12030007	HMDB0037658
LMPK12110895	HMDB0029507
LMPK12110897	HMDB0029486
LMPK12110913	HMDB0030687
LMPK12111100	HMDB0128592
LMPK12111242	HMDB0038845
LMPK12111365	HMDB0030546
LMPK12111471	HMDB0038356
LMPK12111474	HMDB0037334
LMPK12112860	HMDB0125361
LMPK12020170	HMDB0041310
LMPK12050060	HMDB0030679
LMPK12050069	HMDB0029515
LMPK12050229	HMDB0002338
LMPK12090021	HMDB0029465
LMPK12060051	HMDB0035070
LMPK12100014	HMDB0030713
LMPK12140143	HMDB0040503
LMPK12040009	HMDB0030832
LMPK12111664	HMDB0037430
LMPK12140560	HMDB0040470
LMPK12112896	HMDB0037542
LMPK12140254	HMDB0033738
LMPK12140225	HMDB0037407
LMPK12112286	HMDB0039732
LMPK12120213	HMDB0129257
LMPK12110006	HMDB0005800
LMPK12140001	HMDB0002670
LMPK12120295	HMDB0035003
LMPK12120408	HMDB0034052
LMPK12120486	HMDB0133050
LMPK12120492	HMDB0041169
LMPK12140605	HMDB0134900
LMPK12110047	HMDB0031428
LMPK12110053	HMDB0030629
LMPK12110875	HMDB0124868
LMPK12110891	HMDB0037488
LMPK12110924	HMDB0033666
LMPK12110929	HMDB0034660
LMPK12050503	HMDB0029491
LMPK12050001	HMDB0033979
LMPK12050192	HMDB0037920
LMPK12070057	HMDB0033292
LMPK12100030	HMDB0035876
LMPK12110090	HMDB0029677
LMPK12110173	HMDB0040873
LMPK12110420	HMDB0030450
LMPK12120318	HMDB0038815
LMPK12112285	HMDB0038398
LMPK12120511	HMDB0034435
LMPK07000002	HMDB0015152
LMPK12010003	HMDB0125089
LMPK12120188	HMDB0032585
LMPK12030002	HMDB0033973
LMPK12140377	HMDB0037535
LMPK12110893	HMDB0137144
LMPK12111572	HMDB0037570
LMPK12112983	HMDB0126560
LMPK12113336	HMDB0136138
LMPK12050053	HMDB0036616
LMPK12050197	HMDB0038395
LMPK12050287	HMDB0036595
LMPK12050055	HMDB0041655
LMPK12111159	HMDB0128581
LMPK12111984	HMDB0037249
LMPK10000005	HMDB0060431
LMPK12140534	HMDB0040910
LMPK12120299	HMDB0034867
LMPK12120493	HMDB0041168
LMPK12140462	HMDB0030862
LMPK12140302	HMDB0130571
LMPK12030001	HMDB0029754
LMPK12110052	HMDB0030628
LMPK12110174	HMDB0038518
LMPK12110097	HMDB0003075
LMPK12110409	HMDB0038875
LMPK12111232	HMDB0130318
LMPK12111250	HMDB0036633
LMPK12112802	HMDB0125367
LMPK12112999	HMDB0033819
LMPK12050327	HMDB0034014
LMPK12050383	HMDB0033820
LMPK12050460	HMDB0038774
LMPK12050502	HMDB0030111
LMPK12070030	HMDB0033305
LMPK12090029	HMDB0034138
LMPK12060033	HMDB0030756
LMPK12160054	HMDB0141947
LMPK12010005	HMDB0131422
LMPK12130066	HMDB0039377
LMPK13090030	HMDB0059631
LMPK15010001	HMDB0038982
LMPK12010006	HMDB0125117
LMPK04000042	HMDB0015448
LMPK12120545	HMDB0132899
LMPK12110726	HMDB0038397
LMPK12110923	HMDB0030108
LMPK12113314	HMDB0033275
LMPK12020127	HMDB0039298
LMPK12050196	HMDB0038902
LMPK12050311	HMDB0034019
LMPK12050462	HMDB0031620
LMPK12050501	HMDB0031657
LMPK12050505	HMDB0037749
LMPK12090039	HMDB0037921
LMPK12060035	HMDB0034141
LMPK12160017	HMDB0033712
LMPK12113150	HMDB0132128
LMPK12120443	HMDB0135615
LMPK12100002	HMDB0034269
LMPK12110925	HMDB0035186
LMPK12111367	HMDB0037458
LMPK12111517	HMDB0029999
LMPK12111653	HMDB0029521
LMPK12113327	HMDB0030159
LMPK12113296	HMDB0137996
LMPK12050150	HMDB0132851
LMPK12050447	HMDB0005760
LMPK12050459	HMDB0038113
LMPK12080030	HMDB0034024
LMPK12080034	HMDB0038128
LMPK12090018	HMDB0002326
LMPK12100018	HMDB0030778
LMPK12010436	HMDB0029240
LMPK12110076	HMDB0040321
LMPK12080038	HMDB0130879
LMPK12113260	HMDB0037754
LMPK13090005	HMDB0003747
LMPK04000014	HMDB0015342
LMPK12120536	HMDB0035440
LMPK12140192	HMDB0030694
LMPK12140306	HMDB0037444
LMPK12140516	HMDB0034098
LMPK12140657	HMDB0130173
LMPK13090031	HMDB0060652
LMPK12111479	HMDB0037571
LMPK12112996	HMDB0130263
LMPK12113054	HMDB0130260
LMPK12113254	HMDB0029227
LMPK12113294	HMDB0137999
LMPK12111095	HMDB0134890
LMPK12020036	HMDB0030822
LMPK12050151	HMDB0132867
LMPK12050218	HMDB0003217
LMPK12050242	HMDB0038901
LMPK12070084	HMDB0033692
LMPK12090019	HMDB0033588
LMPK12111468	HMDB0029540
LMPK12010001	HMDB0130399
LMPK12110005	HMDB0002124
LMPK12120119	HMDB0040306
LMPK12120297	HMDB0030234
LMPK12120455	HMDB0032005
LMPK12120482	HMDB0124930
LMPK12120510	HMDB0128079
LMPK12140041	HMDB0029531
LMPK12140513	HMDB0030863
LMPK12140588	HMDB0037481
LMPK13090009	HMDB0039439
LMPK12110938	HMDB0040481
LMPK12111045	HMDB0037339
LMPK12111486	HMDB0029546
LMPK12111540	HMDB0030621
LMPK12113241	HMDB0029516
LMPK12112411	HMDB0037354
LMPK12112624	HMDB0133823
LMPK12113091	HMDB0132137
LMPK12112931	HMDB0031656
LMPK12090030	HMDB0034139
LMPK12113249	HMDB0030611
LMPK12112730	HMDB0037351
LMPK12120336	HMDB0133983
LMPK12111160	HMDB0128587
LMPK12111164	HMDB0128589
LMPK12111522	HMDB0040675
LMPK12112482	HMDB0126497
LMPK12070006	HMDB0038776
LMPK12100021	HMDB0030780
LMPK12100028	HMDB0030785
LMPK12120555	HMDB0133984
LMPK15030005	HMDB0031035
LMPK15030007	HMDB0038485
LMPK14000007	HMDB0014405
LMPK12030003	HMDB0033974
LMPK12110880	HMDB0037692
LMPK12111472	HMDB0037335
LMPK12111521	HMDB0040673
LMPK12090009	HMDB0030141
LMPK12112993	HMDB0130266
LMPK12113235	HMDB0129284
LMPK12050243	HMDB0038905
LMPK12050262	HMDB0038488
LMPK12070019	HMDB0034003
LMPK12090012	HMDB0034027
LMPK12111612	HMDB0034278
LMPK12050057	HMDB0130379
LMPK12120271	HMDB0126020
LMPK12140478	HMDB0041256
LMPK12111228	HMDB0029469
LMPK12112731	HMDB0029263
LMPK12113244	HMDB0129270
LMPK12020106	HMDB0039327
LMPK12080003	HMDB0130495
LMPK12050346	HMDB0033760
LMPK12070085	HMDB0033683
LMPK12070105	HMDB0138507
LMPK12070111	HMDB0034111
LMPK12090041	HMDB0128455
LMPK12010095	HMDB0037977
LMPK12140530	HMDB0037315
LMPK12111435	HMDB0130666
LMPK12130072	HMDB0133540
LMPK07000001	HMDB0014399
LMPK12140002	HMDB0005810
LMPK12120145	HMDB0133977
LMPK12120320	HMDB0030875
LMPK13090015	HMDB0130987
LMPK12111482	HMDB0140531
LMPK12113255	HMDB0037755
LMPK12050490	HMDB0031743
LMPK12050039	HMDB0033994
LMPK12050225	HMDB0038481
LMPK12050286	HMDB0034125
LMPK12050328	HMDB0134009
LMPK12070012	HMDB0133799
LMPK12090025	HMDB0033831
LMPK12090031	HMDB0033993
LMPK12160036	HMDB0033940
LMPK15040002	HMDB0029683
LMPK06000002	HMDB0014819
LMPK12110003	HMDB0005801
LMPK12120098	HMDB0037319
LMPK12120152	HMDB0133956
LMPK12120225	HMDB0037376
LMPK12120257	HMDB0031236
LMPK12140288	HMDB0029866
LMPK12140402	HMDB0038868
LMPK12140619	HMDB0128583
LMPK12110431	HMDB0037851
LMPK12050265	HMDB0030617
LMPK12111027	HMDB0036411
LMPK12111170	HMDB0128576
LMPK12111411	HMDB0138022
LMPK12111469	HMDB0132205
LMPK12111477	HMDB0033306
LMPK12112988	HMDB0126496
LMPK12050448	HMDB0033759
LMPK12060037	HMDB0030774
LMPK12111447	HMDB0037600
LMPK12090028	HMDB0030561
LMPK12120490	HMDB0037246
LMPK12120550	HMDB0140276
LMPK12140278	HMDB0037585
LMPK12140368	HMDB0133371
LMPK12140528	HMDB0030861
LMPK12140533	HMDB0037314
LMPK12110921	HMDB0030685
LMPK12110932	HMDB0030688
LMPK12111385	HMDB0038772
LMPK12112986	HMDB0030802
LMPK12113311	HMDB0137983
LMPK12050385	HMDB0042024
LMPK12020003	HMDB0001871
LMPK12050101	HMDB0132850
LMPK12050486	HMDB0038114
LMPK12080016	HMDB0033672
LMPK12020001	HMDB0002780
LMPK12120307	HMDB0035002
LMPK12140166	HMDB0037445
LMPK12140479	HMDB0040836
LMPK12030008	HMDB0037650
LMPK12110336	HMDB0037340
LMPK12112998	HMDB0130258
LMPK12113052	HMDB0130279
LMPK12050037	HMDB0005808
LMPK12050308	HMDB0034020
LMPK12050356	HMDB0033989
LMPK12111552	HMDB0034004
LMPK12112864	HMDB0030547
LMPK12020093	HMDB0037945
LMPK04000006	HMDB0014344
LMPK12120068	HMDB0032671
LMPK12120296	HMDB0035066
LMPK12120594	HMDB0037245
LMPK13090011	HMDB0128505
LMPK13090033	HMDB0039097
LMPK12110918	HMDB0029505
LMPK12111336	HMDB0138018
LMPK12070029	HMDB0138504
LMPK12113005	HMDB0040344
LMPK12113094	HMDB0030545
LMPK12050004	HMDB0029534
LMPK12050464	HMDB0038110
LMPK12080020	HMDB0038103
LMPK12080033	HMDB0033189
LMPK12090032	HMDB0034042
LMPK12070056	HMDB0033291
LMPK12120309	HMDB0132892
LMPK12070063	HMDB0033861
LMPK12120023	HMDB0040728
LMPK12120434	HMDB0037320
LMPK12130073	HMDB0133543
LMPK12100004	HMDB0041758
LMPK12040003	HMDB0033762
LMPK12113312	HMDB0137980
LMPK12110826	HMDB0133341
LMPK12110873	HMDB0124861
LMPK12110890	HMDB0040480
LMPK12113010	HMDB0030660
LMPK12113354	HMDB0032785
LMPK12050479	HMDB0034213
LMPK12020038	HMDB0038846
LMPK12020121	HMDB0038363
LMPK12050288	HMDB0038899
LMPK12050297	HMDB0038528
LMPK12070073	HMDB0034002
LMPK12070089	HMDB0033817
LMPK12090047	HMDB0033883
LMPK12100009	HMDB0041776
LMPK12050105	HMDB0038811
LMPK12120246	HMDB0033691
LMPK12120264	HMDB0029631
LMPK12120422	HMDB0035371
LMPK12111029	HMDB0132454
LMPK12111071	HMDB0030842
LMPK12111545	HMDB0134547
LMPK12113001	HMDB0130256
LMPK12020094	HMDB0039328
LMPK12020125	HMDB0038364
LMPK12050059	HMDB0130362
LMPK12050086	HMDB0134006
LMPK12050140	HMDB0037918
LMPK12050161	HMDB0129338
LMPK12050353	HMDB0034127
LMPK12090036	HMDB0033722
LMPK12010314	HMDB0041594
LMPK12120300	HMDB0132893
LMPK12111532	HMDB0030489
LMPK15030021	HMDB0038534
LMPK15010004	HMDB0033872
LMPK12120436	HMDB0035616
LMPK12120557	HMDB0132912
LMPK12130004	HMDB0137607
LMPK12110078	HMDB0040323
LMPK12020111	HMDB0029175
LMPK12110349	HMDB0041591
LMPK12110931	HMDB0038877
LMPK12111403	HMDB0037599
LMPK12111361	HMDB0130166
LMPK12111478	HMDB0029545
LMPK12050160	HMDB0030699
LMPK12050226	HMDB0038903
LMPK12050449	HMDB0029870
LMPK12050458	HMDB0034214
LMPK12070064	HMDB0033787
LMPK12111364	HMDB0030659
LMPK12120245	HMDB0132913
LMPK12110563	HMDB0037441
LMPK12110912	HMDB0036631
LMPK12110956	HMDB0132455
LMPK12110663	HMDB0060297
LMPK12111518	HMDB0035187
LMPK12111520	HMDB0040674
LMPK12111618	HMDB0037357
LMPK12112348	HMDB0041470
LMPK12112990	HMDB0130270
LMPK12113344	HMDB0030160
LMPK12050441	HMDB0033264
LMPK12050493	HMDB0033983
LMPK12120426	HMDB0035428
LMPK12120456	HMDB0031922
LMPK12120491	HMDB0126599
LMPK12140089	HMDB0133289
LMPK12110080	HMDB0141529
LMPK12113292	HMDB0138002
LMPK12111015	HMDB0041113
LMPK12112306	HMDB0041770
LMPK12112394	HMDB0040813
LMPK12113238	HMDB0129281
LMPK12050251	HMDB0041658
LMPK12080007	HMDB0034010
LMPK12070007	HMDB0033743
LMPK12090010	HMDB0037922
LMPK12010437	HMDB0039966
LMPK15030003	HMDB0038530
LMPK12010002	HMDB0125127
LMPK12120244	HMDB0033702
LMPK12120410	HMDB0037377
LMPK12120513	HMDB0132908
LMPK12140611	HMDB0037322
LMPK12110734	HMDB0038472
LMPK12110900	HMDB0030630
LMPK12111329	HMDB0130170
LMPK12111473	HMDB0030812
LMPK12111530	HMDB0030490
LMPK12113239	HMDB0129289
LMPK12113333	HMDB0037691
LMPK12070044	HMDB0038872
LMPK12070132	HMDB0034114
LMPK12160018	HMDB0038225
LMPK13040002	HMDB0030829
LMPK15030006	HMDB0038524
LMPK12120319	HMDB0038812
LMPK12120525	HMDB0003306
LMPK12140453	HMDB0040809
LMPK12110042	HMDB0133311
LMPK12110919	HMDB0030620
LMPK12111080	HMDB0137306
LMPK12111096	HMDB0128584
LMPK12111097	HMDB0134889
LMPK12111444	HMDB0030696
LMPK12111528	HMDB0037913
LMPK12111590	HMDB0039731
LMPK12111654	HMDB0029522
LMPK12112517	HMDB0030796
LMPK12020120	HMDB0041598
LMPK12113153	HMDB0038572
LMPK12113316	HMDB0137982
LMPK12080028	HMDB0030526
LMPK12160045	HMDB0038755
LMPK12050083	HMDB0029372
LMPK12050463	HMDB0033928
LMPK12050038	HMDB0003312
LMPK12010424	HMDB0140805
LMPK12010440	HMDB0034043
LMPK12010428	HMDB0130398
LMPK12010352	HMDB0038098
LMPK12010233	HMDB0013689
